transaction_id,user_id,transaction_datetime,amount,merchant_category,transaction_channel,device_type,location,is_fraud
500313,3,23-01-2024 00:00,1297.66,Bill Payment,Card Swipe,Android,Hyderabad,0
500314,3,23-01-2024 06:00,1533.58,Utilities,Card Swipe,Android,Mumbai,0
500315,3,23-01-2024 12:00,2151.52,Restaurants,Net Banking,iPhone,Hyderabad,0
500316,3,23-01-2024 18:00,1369.78,Shopping,Net Banking,Android,Mumbai,0
500317,3,24-01-2024 00:00,1620.44,Grocery,Net Banking,iPhone,Pune,0
500318,3,24-01-2024 06:00,1539.23,Bill Payment,POS Machine,Android,Delhi,0
500319,3,24-01-2024 12:00,1946.58,Online Store,Net Banking,Web Browser,Chennai,0
500320,3,24-01-2024 18:00,2399.14,Bill Payment,UPI,iPhone,Hyderabad,0
500321,3,25-01-2024 00:00,1365.3,Grocery,Net Banking,iPhone,Pune,0
500322,3,25-01-2024 06:00,1379.3,Travel,POS Machine,Web Browser,Chennai,0
500323,3,25-01-2024 12:00,1897.81,Shopping,POS Machine,iPhone,Delhi,0
500324,3,25-01-2024 18:00,1775.33,Utilities,Card Swipe,Android,Mumbai,0
500325,3,26-01-2024 00:00,2169.15,Restaurants,Mobile Banking,iPhone,Hyderabad,0
500326,3,26-01-2024 06:00,1742.21,Restaurants,Card Swipe,Android,Delhi,0
500327,3,26-01-2024 12:00,1423.31,Pharmacy,Card Swipe,iPhone,Delhi,0
500328,3,26-01-2024 18:00,1744.48,Bill Payment,UPI,iPhone,Mumbai,0
500329,3,27-01-2024 00:00,1919.63,Utilities,Net Banking,Android,Chennai,0
500330,3,27-01-2024 06:00,1822.19,Utilities,UPI,Android,Bangalore,0
500331,3,27-01-2024 12:00,1716.29,Restaurants,Mobile Banking,Android,Mumbai,0
500332,3,27-01-2024 18:00,1905.42,Bill Payment,POS Machine,iPhone,Delhi,0
500333,3,28-01-2024 00:00,1940.12,Online Store,UPI,Android,Mumbai,0
500334,3,28-01-2024 06:00,2012.09,Grocery,Mobile Banking,Android,Hyderabad,0
500335,3,28-01-2024 12:00,1764.11,Shopping,UPI,Web Browser,Pune,0
500336,3,28-01-2024 18:00,1488.28,Bill Payment,Mobile Banking,iPhone,Chennai,0
500337,3,29-01-2024 00:00,1594.39,Utilities,Net Banking,iPhone,Delhi,0
500338,3,29-01-2024 06:00,1952.7,Bill Payment,Mobile Banking,Android,Bangalore,0
500339,3,29-01-2024 12:00,1268.58,Shopping,Net Banking,Android,Chennai,0
500340,3,29-01-2024 18:00,1669.43,Travel,UPI,Android,Mumbai,0
500341,3,30-01-2024 00:00,1411.79,Utilities,Card Swipe,Web Browser,Hyderabad,0
500342,3,30-01-2024 06:00,1554.5,Pharmacy,POS Machine,Android,Mumbai,0
500343,3,30-01-2024 12:00,1977.03,Grocery,UPI,Android,Bangalore,0
500344,3,30-01-2024 18:00,1609.39,Utilities,Card Swipe,Web Browser,Bangalore,0
500345,3,31-01-2024 00:00,1560.48,Online Store,Card Swipe,iPhone,Chennai,0
500346,3,31-01-2024 06:00,1085.02,Grocery,Net Banking,Android,Delhi,0
500347,3,31-01-2024 12:00,1797.09,Online Store,Card Swipe,iPhone,Pune,0
500348,3,31-01-2024 18:00,1763.02,Shopping,Mobile Banking,iPhone,Mumbai,0
500349,3,01-02-2024 00:00,2276.18,Utilities,Mobile Banking,iPhone,Hyderabad,0
500350,3,01-02-2024 06:00,5795.8,Crypto Exchange,Unknown API,Emulator,Proxy Node,1
500351,3,01-02-2024 12:00,1290.22,Electronics,Unknown API,Emulator,International,1
500352,3,01-02-2024 18:00,8464.23,Crypto Exchange,Unknown API,Rooted Android,International,1
500353,3,02-02-2024 00:00,5396.2,Electronics,Unknown API,Emulator,Unknown Location,1
500354,3,02-02-2024 06:00,6014.68,Luxury,Unknown API,Emulator,Proxy Node,1
500355,3,02-02-2024 12:00,5933.25,Luxury,International Gateway,Emulator,Proxy Node,1
500356,3,02-02-2024 18:00,5499.01,Luxury,Unknown API,Rooted Android,Unknown Location,1
500357,3,03-02-2024 00:00,3732.5,Crypto Exchange,Unknown API,Rooted Android,Unknown Location,1
500358,3,03-02-2024 06:00,5187.85,Luxury,International Gateway,VPN Desktop,International,1
500359,3,03-02-2024 12:00,5254.21,Crypto Exchange,Unknown API,Emulator,Proxy Node,1
500360,3,03-02-2024 18:00,6568.63,Crypto Exchange,International Gateway,Emulator,International,1
500361,3,04-02-2024 00:00,10970.64,Electronics,International Gateway,Rooted Android,Unknown Location,1
500362,3,04-02-2024 06:00,4515.04,Crypto Exchange,International Gateway,VPN Desktop,International,1
500363,3,04-02-2024 12:00,9371.48,Crypto Exchange,Unknown API,Emulator,Proxy Node,1
500364,3,04-02-2024 18:00,9207.44,Luxury,International Gateway,Emulator,Unknown Location,1
500365,4,01-01-2024 00:00,304.38,Travel,Card Swipe,Web Browser,Bangalore,0
500366,4,01-01-2024 06:00,358.78,Restaurants,Net Banking,Android,Bangalore,0
500367,4,01-01-2024 12:00,413.51,Bill Payment,Card Swipe,Android,Delhi,0
500368,4,01-01-2024 18:00,295.63,Travel,Net Banking,iPhone,Hyderabad,0
500369,4,02-01-2024 00:00,160.6,Restaurants,UPI,Web Browser,Bangalore,0
500370,4,02-01-2024 06:00,274.55,Grocery,Net Banking,Android,Mumbai,0
500371,4,02-01-2024 12:00,95.38,Utilities,Net Banking,Web Browser,Pune,0
500372,4,02-01-2024 18:00,487.61,Grocery,POS Machine,Web Browser,Mumbai,0
500373,4,03-01-2024 00:00,236.92,Shopping,POS Machine,Android,Pune,0
500374,4,03-01-2024 06:00,549.88,Utilities,POS Machine,iPhone,Delhi,0
500375,4,03-01-2024 12:00,8.12,Restaurants,Mobile Banking,Web Browser,Chennai,0
500376,4,03-01-2024 18:00,580.15,Online Store,Mobile Banking,Web Browser,Bangalore,0
500377,4,04-01-2024 00:00,736.87,Utilities,Mobile Banking,Android,Chennai,0
500378,4,04-01-2024 06:00,144.64,Shopping,Card Swipe,iPhone,Bangalore,0
500379,4,04-01-2024 12:00,593.61,Shopping,Mobile Banking,iPhone,Delhi,0
500380,4,04-01-2024 18:00,859.76,Online Store,Mobile Banking,Android,Hyderabad,0
500381,4,05-01-2024 00:00,99.83,Shopping,Card Swipe,iPhone,Hyderabad,0
500382,4,05-01-2024 06:00,998.48,Shopping,Mobile Banking,iPhone,Hyderabad,0
500383,4,05-01-2024 12:00,607.63,Shopping,POS Machine,Android,Bangalore,0
500384,4,05-01-2024 18:00,257.17,Grocery,POS Machine,Web Browser,Hyderabad,0
500385,4,06-01-2024 00:00,459.6,Utilities,Mobile Banking,iPhone,Chennai,0
500386,4,06-01-2024 06:00,651.07,Utilities,Card Swipe,iPhone,Bangalore,0
500387,4,06-01-2024 12:00,500.68,Grocery,Mobile Banking,Android,Chennai,0
500388,4,06-01-2024 18:00,644.96,Bill Payment,Mobile Banking,iPhone,Hyderabad,0
500389,4,07-01-2024 00:00,189.93,Grocery,UPI,Android,Mumbai,0
500390,4,07-01-2024 06:00,529.79,Grocery,UPI,iPhone,Pune,0
500391,4,07-01-2024 12:00,36.21,Online Store,Mobile Banking,Android,Delhi,0
500392,4,07-01-2024 18:00,442.31,Bill Payment,Card Swipe,Android,Pune,0
500393,4,08-01-2024 00:00,195.16,Pharmacy,Card Swipe,Web Browser,Chennai,0
500394,4,08-01-2024 06:00,247.66,Online Store,UPI,Web Browser,Mumbai,0
500395,4,08-01-2024 12:00,862.39,Utilities,Mobile Banking,Web Browser,Hyderabad,0
500396,4,08-01-2024 18:00,817.24,Online Store,POS Machine,Android,Hyderabad,0
500397,4,09-01-2024 00:00,666.91,Online Store,Mobile Banking,Android,Bangalore,0
500398,4,09-01-2024 06:00,136.42,Grocery,Mobile Banking,Web Browser,Bangalore,0
500399,4,09-01-2024 12:00,378.33,Online Store,UPI,Android,Pune,0
500400,4,09-01-2024 18:00,855.22,Shopping,Card Swipe,Web Browser,Chennai,0
500401,4,10-01-2024 00:00,521.17,Utilities,Net Banking,Web Browser,Bangalore,0
500402,4,10-01-2024 06:00,1200.13,Restaurants,Net Banking,Web Browser,Bangalore,0
500403,4,10-01-2024 12:00,599.62,Bill Payment,Mobile Banking,Android,Chennai,0
500404,4,10-01-2024 18:00,536.87,Travel,Card Swipe,iPhone,Pune,0
500405,4,11-01-2024 00:00,380.61,Grocery,UPI,Android,Delhi,0
500406,4,11-01-2024 06:00,518.62,Restaurants,Card Swipe,Web Browser,Mumbai,0
500407,4,11-01-2024 12:00,429.45,Utilities,POS Machine,iPhone,Mumbai,0
500408,4,11-01-2024 18:00,697.77,Grocery,UPI,iPhone,Chennai,0
500409,4,12-01-2024 00:00,775.28,Restaurants,Card Swipe,iPhone,Hyderabad,0
500410,4,12-01-2024 06:00,231.92,Utilities,POS Machine,Web Browser,Delhi,0
500411,4,12-01-2024 12:00,61.92,Travel,Mobile Banking,Android,Pune,0
500412,4,12-01-2024 18:00,95.52,Bill Payment,Net Banking,iPhone,Mumbai,0
500413,4,13-01-2024 00:00,635.37,Online Store,Card Swipe,Web Browser,Mumbai,0
500414,4,13-01-2024 06:00,132.97,Grocery,Net Banking,iPhone,Pune,0
500415,4,13-01-2024 12:00,194.26,Bill Payment,UPI,iPhone,Chennai,0
500416,4,13-01-2024 18:00,598.14,Utilities,POS Machine,Android,Pune,0
500417,4,14-01-2024 00:00,1254.27,Online Store,Net Banking,iPhone,Mumbai,0
500418,4,14-01-2024 06:00,475.09,Online Store,Mobile Banking,Web Browser,Delhi,0
500419,4,14-01-2024 12:00,738.42,Online Store,UPI,Android,Delhi,0
500420,4,14-01-2024 18:00,502.5,Shopping,Mobile Banking,iPhone,Hyderabad,0
500421,4,15-01-2024 00:00,446.15,Travel,POS Machine,Web Browser,Chennai,0
500422,4,15-01-2024 06:00,763.54,Travel,Net Banking,Android,Chennai,0
500423,4,15-01-2024 12:00,386.48,Utilities,Mobile Banking,Android,Delhi,0
500424,4,15-01-2024 18:00,560.36,Bill Payment,Mobile Banking,Android,Pune,0
500425,4,16-01-2024 00:00,577.29,Pharmacy,Card Swipe,Web Browser,Bangalore,0
500426,4,16-01-2024 06:00,268.68,Restaurants,POS Machine,Android,Chennai,0
500427,4,16-01-2024 12:00,786.29,Pharmacy,Mobile Banking,Android,Mumbai,0
500428,4,16-01-2024 18:00,422.44,Online Store,Net Banking,Web Browser,Chennai,0
500429,4,17-01-2024 00:00,241.35,Pharmacy,Mobile Banking,iPhone,Pune,0
500430,4,17-01-2024 06:00,644.26,Restaurants,UPI,Android,Delhi,0
500431,4,17-01-2024 12:00,196.85,Bill Payment,UPI,Android,Bangalore,0
500432,4,17-01-2024 18:00,485.77,Grocery,POS Machine,Web Browser,Delhi,0
500433,4,18-01-2024 00:00,474.14,Bill Payment,Net Banking,Android,Delhi,0
500434,4,18-01-2024 06:00,815.56,Shopping,Net Banking,Web Browser,Delhi,0
500435,4,18-01-2024 12:00,624.99,Grocery,Mobile Banking,Android,Pune,0
500436,4,18-01-2024 18:00,469.18,Utilities,Card Swipe,iPhone,Delhi,0
500437,4,19-01-2024 00:00,731.96,Travel,POS Machine,Android,Chennai,0
500438,4,19-01-2024 06:00,910.44,Travel,UPI,iPhone,Hyderabad,0
500439,4,19-01-2024 12:00,650.91,Grocery,POS Machine,Web Browser,Bangalore,0
500440,4,19-01-2024 18:00,480.21,Restaurants,Net Banking,Android,Delhi,0
500441,4,20-01-2024 00:00,67.97,Utilities,Mobile Banking,iPhone,Chennai,0
500442,4,20-01-2024 06:00,144.9,Pharmacy,Card Swipe,Android,Chennai,0
500443,4,20-01-2024 12:00,381.82,Shopping,Mobile Banking,iPhone,Chennai,0
500444,4,20-01-2024 18:00,286.95,Travel,POS Machine,Android,Hyderabad,0
500445,4,21-01-2024 00:00,418.69,Utilities,UPI,Web Browser,Pune,0
500446,4,21-01-2024 06:00,494.65,Shopping,Net Banking,Android,Delhi,0
500447,4,21-01-2024 12:00,642.14,Restaurants,POS Machine,iPhone,Delhi,0
500448,4,21-01-2024 18:00,455.01,Travel,Card Swipe,Web Browser,Pune,0
500449,4,22-01-2024 00:00,628.67,Utilities,Net Banking,Android,Chennai,0
500450,4,22-01-2024 06:00,497.09,Pharmacy,Mobile Banking,iPhone,Delhi,0
500451,4,22-01-2024 12:00,138.94,Travel,Mobile Banking,Web Browser,Pune,0
500452,4,22-01-2024 18:00,184.11,Online Store,Net Banking,Android,Pune,0
500453,4,23-01-2024 00:00,432.06,Travel,UPI,Web Browser,Mumbai,0
500454,4,23-01-2024 06:00,99.82,Bill Payment,POS Machine,Android,Bangalore,0
500455,4,23-01-2024 12:00,664.04,Utilities,Net Banking,Web Browser,Bangalore,0
500456,4,23-01-2024 18:00,2765.46,Foreign Transfer,Unknown API,Emulator,Proxy Node,1
500457,4,24-01-2024 00:00,585.32,Foreign Transfer,International Gateway,Emulator,International,1
500458,4,24-01-2024 06:00,3056.82,Electronics,International Gateway,Emulator,International,1
500459,4,24-01-2024 12:00,2128.72,Crypto Exchange,International Gateway,Emulator,International,1
500460,4,24-01-2024 18:00,2168.94,Luxury,International Gateway,Rooted Android,International,1
500461,4,25-01-2024 00:00,2577.58,Foreign Transfer,Unknown API,VPN Desktop,Unknown Location,1
500462,4,25-01-2024 06:00,4150.21,Crypto Exchange,International Gateway,VPN Desktop,Unknown Location,1
500463,4,25-01-2024 12:00,1775.34,Electronics,Unknown API,Rooted Android,International,1
500464,4,25-01-2024 18:00,424.59,Electronics,International Gateway,VPN Desktop,Unknown Location,1
500465,5,01-01-2024 00:00,474.04,Travel,UPI,Web Browser,Hyderabad,0
500466,5,01-01-2024 06:00,592.39,Restaurants,Mobile Banking,Android,Chennai,0
500467,5,01-01-2024 12:00,757.79,Shopping,Card Swipe,iPhone,Delhi,0
500468,5,01-01-2024 18:00,795.15,Restaurants,Net Banking,Web Browser,Bangalore,0
500469,5,02-01-2024 00:00,396.98,Shopping,UPI,Web Browser,Mumbai,0
500470,5,02-01-2024 06:00,192.91,Utilities,UPI,iPhone,Delhi,0
500471,5,02-01-2024 12:00,430.7,Travel,Mobile Banking,Web Browser,Hyderabad,0
500472,5,02-01-2024 18:00,842.12,Utilities,Mobile Banking,Android,Pune,0
500473,5,03-01-2024 00:00,790.52,Travel,Card Swipe,iPhone,Bangalore,0
500474,5,03-01-2024 06:00,989.2,Utilities,POS Machine,Android,Bangalore,0
500475,5,03-01-2024 12:00,793.57,Bill Payment,POS Machine,Android,Hyderabad,0
500476,5,03-01-2024 18:00,726.93,Online Store,Card Swipe,iPhone,Bangalore,0
500477,5,04-01-2024 00:00,567.21,Utilities,POS Machine,iPhone,Delhi,0
500478,5,04-01-2024 06:00,1048.05,Online Store,Mobile Banking,iPhone,Chennai,0
500479,5,04-01-2024 12:00,465.41,Grocery,Mobile Banking,Web Browser,Pune,0
500480,5,04-01-2024 18:00,403.65,Bill Payment,UPI,Web Browser,Delhi,0
500481,5,05-01-2024 00:00,945.48,Bill Payment,Net Banking,Android,Chennai,0
500482,5,05-01-2024 06:00,331.69,Grocery,Mobile Banking,Web Browser,Chennai,0
500483,5,05-01-2024 12:00,1542.31,Restaurants,Net Banking,Web Browser,Mumbai,0
500484,5,05-01-2024 18:00,788.15,Utilities,Mobile Banking,iPhone,Delhi,0
500485,5,06-01-2024 00:00,874.69,Pharmacy,POS Machine,Web Browser,Chennai,0
500486,5,06-01-2024 06:00,501.19,Grocery,POS Machine,Android,Bangalore,0
500487,5,06-01-2024 12:00,660.48,Utilities,Card Swipe,Android,Chennai,0
500488,5,06-01-2024 18:00,624.47,Restaurants,Mobile Banking,Web Browser,Mumbai,0
500489,5,07-01-2024 00:00,587.3,Shopping,Mobile Banking,iPhone,Pune,0
500490,5,07-01-2024 06:00,966.77,Travel,POS Machine,Android,Mumbai,0
500491,5,07-01-2024 12:00,617.1,Pharmacy,POS Machine,Android,Delhi,0
500492,5,07-01-2024 18:00,1090.98,Pharmacy,UPI,iPhone,Bangalore,0
500493,5,08-01-2024 00:00,1622.54,Pharmacy,Net Banking,Web Browser,Delhi,0
500494,5,08-01-2024 06:00,666.85,Online Store,POS Machine,Android,Chennai,0
500495,5,08-01-2024 12:00,811.51,Pharmacy,Net Banking,iPhone,Chennai,0
500496,5,08-01-2024 18:00,884.89,Pharmacy,POS Machine,Android,Mumbai,0
500497,5,09-01-2024 00:00,1347.44,Online Store,Card Swipe,iPhone,Chennai,0
500498,5,09-01-2024 06:00,735.62,Online Store,UPI,Web Browser,Chennai,0
500499,5,09-01-2024 12:00,494.54,Pharmacy,Net Banking,iPhone,Bangalore,0
500500,5,09-01-2024 18:00,353.28,Grocery,POS Machine,Android,Chennai,0
500501,5,10-01-2024 00:00,743.59,Restaurants,UPI,Web Browser,Pune,0
500502,5,10-01-2024 06:00,617.48,Restaurants,UPI,Web Browser,Pune,0
500503,5,10-01-2024 12:00,1411.56,Travel,Mobile Banking,Android,Pune,0
500504,5,10-01-2024 18:00,1333.99,Online Store,UPI,iPhone,Mumbai,0
500505,5,11-01-2024 00:00,428.2,Online Store,UPI,Android,Chennai,0
500506,5,11-01-2024 06:00,532.73,Pharmacy,Mobile Banking,Web Browser,Mumbai,0
500507,5,11-01-2024 12:00,786.14,Pharmacy,UPI,Web Browser,Pune,0
500508,5,11-01-2024 18:00,1213.63,Utilities,Card Swipe,Android,Hyderabad,0
500509,5,12-01-2024 00:00,780.73,Travel,UPI,Web Browser,Hyderabad,0
500510,5,12-01-2024 06:00,553.25,Travel,UPI,iPhone,Pune,0
500511,5,12-01-2024 12:00,743.3,Pharmacy,Net Banking,iPhone,Delhi,0
500512,5,12-01-2024 18:00,559.31,Shopping,Mobile Banking,Android,Pune,0
500513,5,13-01-2024 00:00,956.92,Shopping,Net Banking,Android,Hyderabad,0
500514,5,13-01-2024 06:00,533.29,Shopping,UPI,Android,Mumbai,0
500515,5,13-01-2024 12:00,597.44,Utilities,Net Banking,Android,Delhi,0
500516,5,13-01-2024 18:00,1137.63,Online Store,UPI,Android,Pune,0
500517,5,14-01-2024 00:00,514.13,Travel,POS Machine,iPhone,Mumbai,0
500518,5,14-01-2024 06:00,295.2,Pharmacy,Card Swipe,Android,Chennai,0
500519,5,14-01-2024 12:00,793,Online Store,Mobile Banking,Web Browser,Chennai,0
500520,5,14-01-2024 18:00,645.88,Utilities,UPI,Android,Bangalore,0
500521,5,15-01-2024 00:00,927.51,Utilities,POS Machine,iPhone,Pune,0
500522,5,15-01-2024 06:00,864.86,Shopping,Net Banking,iPhone,Pune,0
500523,5,15-01-2024 12:00,752,Bill Payment,Card Swipe,Web Browser,Mumbai,0
500524,5,15-01-2024 18:00,742.6,Grocery,UPI,iPhone,Mumbai,0
500525,5,16-01-2024 00:00,524.63,Shopping,POS Machine,iPhone,Delhi,0
500526,5,16-01-2024 06:00,789.24,Pharmacy,Net Banking,iPhone,Mumbai,0
500527,5,16-01-2024 12:00,1046.98,Grocery,Mobile Banking,Android,Mumbai,0
500528,5,16-01-2024 18:00,447.88,Pharmacy,Net Banking,Android,Pune,0
500529,5,17-01-2024 00:00,760.57,Online Store,UPI,Android,Hyderabad,0
500530,5,17-01-2024 06:00,1097.72,Travel,UPI,iPhone,Mumbai,0
500531,5,17-01-2024 12:00,925.57,Travel,Net Banking,Android,Delhi,0
500532,5,17-01-2024 18:00,1185.28,Restaurants,Mobile Banking,Android,Mumbai,0
500533,5,18-01-2024 00:00,578.8,Online Store,Card Swipe,Web Browser,Chennai,0
500534,5,18-01-2024 06:00,170.96,Travel,UPI,Android,Hyderabad,0
500535,5,18-01-2024 12:00,827.13,Grocery,UPI,Android,Hyderabad,0
500536,5,18-01-2024 18:00,879.43,Pharmacy,Net Banking,Web Browser,Mumbai,0
500537,5,19-01-2024 00:00,1204.33,Restaurants,Mobile Banking,Web Browser,Chennai,0
500538,5,19-01-2024 06:00,1146.09,Pharmacy,Net Banking,Android,Chennai,0
500539,5,19-01-2024 12:00,935.69,Shopping,UPI,Web Browser,Pune,0
500540,5,19-01-2024 18:00,1009.54,Online Store,Mobile Banking,Android,Hyderabad,0
500541,5,20-01-2024 00:00,700.35,Utilities,Mobile Banking,Android,Hyderabad,0
500542,5,20-01-2024 06:00,368.53,Bill Payment,POS Machine,iPhone,Hyderabad,0
500543,5,20-01-2024 12:00,800.34,Online Store,UPI,Web Browser,Chennai,0
500544,5,20-01-2024 18:00,1079.69,Restaurants,Mobile Banking,Web Browser,Mumbai,0
500545,5,21-01-2024 00:00,974.32,Restaurants,POS Machine,iPhone,Delhi,0
500546,5,21-01-2024 06:00,1031.64,Bill Payment,POS Machine,iPhone,Mumbai,0
500547,5,21-01-2024 12:00,624.15,Restaurants,POS Machine,iPhone,Hyderabad,0
500548,5,21-01-2024 18:00,676.54,Pharmacy,POS Machine,Android,Mumbai,0
500549,5,22-01-2024 00:00,918.46,Utilities,Card Swipe,Web Browser,Mumbai,0
500550,5,22-01-2024 06:00,585.79,Restaurants,Card Swipe,Web Browser,Hyderabad,0
500551,5,22-01-2024 12:00,595.73,Grocery,Card Swipe,iPhone,Bangalore,0
500552,5,22-01-2024 18:00,858.57,Pharmacy,Mobile Banking,iPhone,Chennai,0
500553,5,23-01-2024 00:00,1008.09,Bill Payment,Net Banking,iPhone,Mumbai,0
500554,5,23-01-2024 06:00,697.87,Grocery,POS Machine,Web Browser,Pune,0
500555,5,23-01-2024 12:00,386.6,Travel,Net Banking,Android,Delhi,0
500556,5,23-01-2024 18:00,524.64,Shopping,Net Banking,iPhone,Delhi,0
500557,5,24-01-2024 00:00,828.1,Grocery,UPI,iPhone,Pune,0
500558,5,24-01-2024 06:00,824.18,Pharmacy,Net Banking,Android,Hyderabad,0
500559,5,24-01-2024 12:00,840.24,Restaurants,Card Swipe,Android,Hyderabad,0
500560,5,24-01-2024 18:00,5131.11,Crypto Exchange,Unknown API,Rooted Android,Unknown Location,1
500561,5,25-01-2024 00:00,3976.01,Luxury,International Gateway,Rooted Android,International,1
500562,5,25-01-2024 06:00,3467.92,Electronics,Unknown API,Emulator,International,1
500563,5,25-01-2024 12:00,1569.99,Foreign Transfer,Unknown API,VPN Desktop,Proxy Node,1
500564,5,25-01-2024 18:00,2045.29,Foreign Transfer,Unknown API,Rooted Android,Proxy Node,1
500565,5,26-01-2024 00:00,4195.12,Luxury,International Gateway,Emulator,International,1
500566,5,26-01-2024 06:00,3544.01,Luxury,Unknown API,Rooted Android,Unknown Location,1
500567,5,26-01-2024 12:00,5693.83,Crypto Exchange,International Gateway,Emulator,International,1
500568,6,01-01-2024 00:00,667.53,Grocery,UPI,Web Browser,Chennai,0
500569,6,01-01-2024 06:00,540.45,Pharmacy,Net Banking,Android,Hyderabad,0
500570,6,01-01-2024 12:00,436.22,Restaurants,Mobile Banking,Web Browser,Delhi,0
500571,6,01-01-2024 18:00,513.14,Online Store,Mobile Banking,iPhone,Bangalore,0
500572,6,02-01-2024 00:00,518.14,Pharmacy,Card Swipe,iPhone,Chennai,0
500573,6,02-01-2024 06:00,451.84,Shopping,POS Machine,iPhone,Mumbai,0
500574,6,02-01-2024 12:00,478.02,Online Store,Net Banking,iPhone,Mumbai,0
500575,6,02-01-2024 18:00,915.24,Travel,Net Banking,Web Browser,Delhi,0
500576,6,03-01-2024 00:00,670.97,Online Store,Card Swipe,Android,Chennai,0
500577,6,03-01-2024 06:00,469.39,Restaurants,Net Banking,Android,Pune,0
500578,6,03-01-2024 12:00,703,Grocery,Mobile Banking,Android,Hyderabad,0
500579,6,03-01-2024 18:00,460.36,Shopping,Mobile Banking,Android,Mumbai,0
500580,6,04-01-2024 00:00,815.08,Utilities,Net Banking,iPhone,Mumbai,0
500581,6,04-01-2024 06:00,625.95,Bill Payment,POS Machine,iPhone,Chennai,0
500582,6,04-01-2024 12:00,513.68,Pharmacy,Net Banking,Web Browser,Chennai,0
500583,6,04-01-2024 18:00,644.33,Utilities,Mobile Banking,Android,Delhi,0
500584,6,05-01-2024 00:00,169.17,Shopping,Mobile Banking,Web Browser,Bangalore,0
500585,6,05-01-2024 06:00,273.71,Travel,Card Swipe,Android,Delhi,0
500586,6,05-01-2024 12:00,257.9,Bill Payment,POS Machine,iPhone,Pune,0
500587,6,05-01-2024 18:00,572.59,Bill Payment,Card Swipe,iPhone,Hyderabad,0
500588,6,06-01-2024 00:00,946.75,Online Store,POS Machine,iPhone,Bangalore,0
500589,6,06-01-2024 06:00,1064.16,Online Store,Net Banking,iPhone,Hyderabad,0
500590,6,06-01-2024 12:00,689.13,Restaurants,Mobile Banking,Web Browser,Mumbai,0
500591,6,06-01-2024 18:00,656.83,Grocery,UPI,iPhone,Hyderabad,0
500592,6,07-01-2024 00:00,114.99,Shopping,Mobile Banking,Web Browser,Hyderabad,0
500593,6,07-01-2024 06:00,411.2,Pharmacy,UPI,Android,Chennai,0
500594,6,07-01-2024 12:00,353.5,Restaurants,UPI,Web Browser,Chennai,0
500595,6,07-01-2024 18:00,392.8,Bill Payment,Card Swipe,iPhone,Pune,0
500596,6,08-01-2024 00:00,499.36,Utilities,Card Swipe,iPhone,Delhi,0
500597,6,08-01-2024 06:00,427.82,Utilities,POS Machine,Android,Chennai,0
500598,6,08-01-2024 12:00,73.04,Travel,POS Machine,Android,Bangalore,0
500599,6,08-01-2024 18:00,714.99,Restaurants,Card Swipe,Web Browser,Chennai,0
500600,6,09-01-2024 00:00,286.43,Bill Payment,Card Swipe,iPhone,Bangalore,0
500601,6,09-01-2024 06:00,595.26,Grocery,POS Machine,Android,Mumbai,0
500602,6,09-01-2024 12:00,1027.16,Restaurants,UPI,iPhone,Hyderabad,0
500603,6,09-01-2024 18:00,322.53,Bill Payment,Card Swipe,iPhone,Chennai,0
500604,6,10-01-2024 00:00,56.66,Grocery,Card Swipe,Android,Chennai,0
500605,6,10-01-2024 06:00,471.62,Shopping,POS Machine,Android,Hyderabad,0
